"Episode","Step","Epsilon","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values ['North', 'South', 'East', 'West', 'Catch']"
"51","1","0.01","North","{'obs_sensor': 'Orv2rh7'}","{'robot_0': 'Srv3rh7'}","{'robot_0': 'Srv3rh7', 'target_0': 'Ttv0th7'}","-1.0","-2.0","[ -3.8694108  -4.493954   -4.631483   -4.096247  -13.349918 ]"
"51","2","0.01","North","{'obs_sensor': 'Orv1rh7'}","{'robot_0': 'Srv2rh7'}","{'robot_0': 'Srv2rh7', 'target_0': 'Ttv0th7'}","-1.0","-3.0","[ -3.8850951  -4.4998894  -4.6208677  -4.100953  -13.356394 ]"
"51","3","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv1rh7'}","{'robot_0': 'Srv1rh7', 'target_0': 'Ttv0th6'}","-1.0","-4.0","[ -3.881595   -4.4956717  -4.6205854  -4.0724864 -13.361256 ]"
"51","4","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv0th6'}","-1.0","-5.0","[ -3.8555458  -4.5034347  -4.6191416  -4.0903654 -13.343824 ]"
"51","5","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv0th5'}","-1.0","-6.0","[ -3.8651986  -4.486241   -4.616538   -4.073586  -13.367243 ]"
"51","6","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv0th5'}","-1.0","-7.0","[ -3.8663037  -4.4943824  -4.63513    -4.071685  -13.37023  ]"
"51","7","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv0th5'}","-1.0","-8.0","[ -3.8826354  -4.4932513  -4.6234846  -4.110798  -13.352507 ]"
"51","8","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv1th5'}","-1.0","-9.0","[ -3.872022   -4.5052233  -4.623806   -4.104835  -13.355417 ]"
"51","9","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv2th5'}","-1.0","-10.0","[ -3.8756764  -4.510353   -4.631613   -4.1055546 -13.353571 ]"
"51","10","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv2th5'}","-1.0","-11.0","[ -3.8713944  -4.524413   -4.6328335  -4.096699  -13.344568 ]"
"51","11","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv3th5'}","-1.0","-12.0","[ -3.8794425  -4.5147376  -4.6570063  -4.11093   -13.353523 ]"
"51","12","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv3th4'}","-1.0","-13.0","[ -3.8884628  -4.5023794  -4.645809   -4.094288  -13.348436 ]"
"51","13","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv3th3'}","-1.0","-14.0","[ -3.8886564  -4.508165   -4.6355114  -4.0884485 -13.344389 ]"
"51","14","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th3'}","-1.0","-15.0","[ -3.8961966  -4.505722   -4.6241913  -4.090699  -13.346186 ]"
"51","15","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th2'}","-1.0","-16.0","[ -3.8918254  -4.503514   -4.6363707  -4.089163  -13.344854 ]"
"51","16","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th2'}","-1.0","-17.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","17","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th1'}","-1.0","-18.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","18","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th1'}","-1.0","-19.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","19","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-20.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","20","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-21.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","21","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-22.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","22","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-23.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","23","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-24.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","24","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-25.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","25","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-26.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","26","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-27.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","27","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-28.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","28","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-29.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"51","29","0.01","North","{'obs_sensor': 'Orv0rh7'}","{'robot_0': 'Srv0rh7'}","{'robot_0': 'Srv0rh7', 'target_0': 'Ttv4th0'}","-1.0","-30.0","[ -3.8859704  -4.509499   -4.639312   -4.0918455 -13.356003 ]"
"52","0","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-1.0","[ -4.161938   -4.302543   -4.33712    -4.1727376 -13.836086 ]"
"52","1","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-2.0","[ -4.1639113  -4.3050933  -4.33914    -4.174836  -13.839591 ]"
"52","2","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-3.0","[ -4.1667113  -4.307257   -4.341036   -4.1777306 -13.844398 ]"
"52","3","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-4.0","[ -4.1687183  -4.307625   -4.3427353  -4.179228  -13.850631 ]"
"52","4","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-5.0","[ -4.1693716  -4.308423   -4.3438015  -4.178787  -13.855074 ]"
"52","5","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-6.0","[ -4.168991   -4.3102493  -4.342946   -4.180644  -13.859832 ]"
"52","6","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-7.0","[ -4.17128    -4.3120885  -4.3439274  -4.181713  -13.864675 ]"
"52","7","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-8.0","[ -4.1719804  -4.3116713  -4.344328   -4.181982  -13.869885 ]"
"52","8","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-9.0","[ -4.1728487  -4.311681   -4.3447084  -4.1815557 -13.873277 ]"
"52","9","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-10.0","[ -4.1742835  -4.3129864  -4.344593   -4.180915  -13.880051 ]"
"52","10","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-11.0","[ -4.176808   -4.3154087  -4.347267   -4.18386   -13.883257 ]"
"52","11","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-12.0","[ -4.1777773  -4.3183746  -4.3491745  -4.184736  -13.887793 ]"
"52","12","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-13.0","[ -4.180461   -4.319141   -4.3516417  -4.186447  -13.891857 ]"
"52","13","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-14.0","[ -4.1814175  -4.3208833  -4.351616   -4.1897087 -13.897261 ]"
"52","14","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-15.0","[ -4.1819944  -4.322499   -4.352721   -4.1926923 -13.902575 ]"
"52","15","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-16.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","16","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-17.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","17","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-18.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","18","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-19.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","19","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-20.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","20","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-21.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","21","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-22.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","22","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-23.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","23","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-24.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","24","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-25.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","25","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-26.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","26","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-27.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","27","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-28.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","28","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-29.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"52","29","0.01","North","{'obs_sensor': 'Orv3rh4'}","{'robot_0': 'Srv3rh4'}","{'robot_0': 'Srv3rh4', 'target_0': 'Ttv0th7'}","-1.0","-30.0","[ -4.1821856  -4.3243246  -4.355755   -4.193602  -13.909936 ]"
"53","0","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh6'}","{'robot_0': 'Srv1rh6', 'target_0': 'Ttv4th7'}","-1.0","-1.0","[ -4.8995867  -4.193123   -4.858022   -4.0934753 -13.375506 ]"
"53","1","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th7'}","-1.0","-2.0","[ -4.980956   -4.269831   -4.950864   -4.1247635 -13.467477 ]"
"53","2","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th7'}","-1.0","-3.0","[ -5.0303335  -4.3211365  -4.9901366  -4.2033906 -13.605551 ]"
"53","3","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th7'}","-1.0","-4.0","[ -5.1047134  -4.3170576  -5.0107155  -4.2434664 -13.793993 ]"
"53","4","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th7'}","-1.0","-5.0","[ -5.0824656  -4.3252354  -5.0698204  -4.2658625 -13.917545 ]"
"53","5","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th8'}","-1.0","-6.0","[ -5.0862374  -4.391672   -5.029844   -4.3291454 -14.07176  ]"
"53","6","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th8'}","-1.0","-7.0","[ -5.170515   -4.436068   -5.0382476  -4.3798933 -14.25798  ]"
"53","7","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-8.0","[ -5.2283726  -4.4579067  -5.0617757  -4.3921556 -14.438757 ]"
"53","8","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-9.0","[ -5.295222   -4.5015817  -5.094535   -4.385012  -14.577557 ]"
"53","9","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-10.0","[ -5.3780975  -4.563082   -5.182421   -4.351266  -14.777859 ]"
"53","10","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-11.0","[ -5.4635177  -4.674016   -5.270686   -4.418639  -14.891954 ]"
"53","11","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-12.0","[ -5.500124   -4.7543936  -5.390902   -4.4884267 -15.05579  ]"
"53","12","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-13.0","[ -5.6098557  -4.8039694  -5.4686723  -4.543862  -15.215435 ]"
"53","13","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-14.0","[ -5.68139    -4.8707056  -5.5113072  -4.6474037 -15.38793  ]"
"53","14","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-15.0","[ -5.7112446  -4.9172425  -5.5459943  -4.7058682 -15.544926 ]"
"53","15","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-16.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","16","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-17.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","17","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-18.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","18","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-19.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","19","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-20.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","20","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-21.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","21","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-22.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","22","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-23.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","23","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-24.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","24","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-25.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","25","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-26.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","26","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-27.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","27","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-28.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","28","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-29.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"53","29","0.01","West","{'obs_sensor': 'Orv1rh5'}","{'robot_0': 'Srv1rh5'}","{'robot_0': 'Srv1rh5', 'target_0': 'Ttv4th9'}","-1.0","-30.0","[ -5.7597237  -4.9767704  -5.660728   -4.7359776 -15.774372 ]"
"54","0","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv4th0'}","-1.0","-1.0","[ -4.92353    -3.7920773  -4.9056463  -4.4774914 -13.866417 ]"
"54","1","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv4th0'}","-1.0","-2.0","[ -4.932525   -3.7967596  -4.909444   -4.4867177 -13.871229 ]"
"54","2","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv4th0'}","-1.0","-3.0","[ -4.932129   -3.7898662  -4.9093904  -4.487861  -13.874849 ]"
"54","3","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv4th0'}","-1.0","-4.0","[ -4.930521   -3.7969618  -4.9093685  -4.4902973 -13.871513 ]"
"54","4","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv4th0'}","-1.0","-5.0","[ -4.934246   -3.7965736  -4.9094915  -4.4869804 -13.880058 ]"
"54","5","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv4th0'}","-1.0","-6.0","[ -4.9390473  -3.799373   -4.911661   -4.4814677 -13.88681  ]"
"54","6","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-7.0","[ -4.9371853  -3.7849052  -4.9046373  -4.490912  -13.887775 ]"
"54","7","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-8.0","[ -4.9384623  -3.7870674  -4.8993587  -4.490924  -13.885124 ]"
"54","8","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-9.0","[ -4.9454465  -3.7844656  -4.896309   -4.498089  -13.885642 ]"
"54","9","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-10.0","[ -4.944862   -3.7789645  -4.8891926  -4.499624  -13.890789 ]"
"54","10","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-11.0","[ -4.940375   -3.7820745  -4.8936167  -4.499554  -13.896068 ]"
"54","11","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-12.0","[ -4.939391   -3.7811553  -4.906027   -4.493793  -13.89725  ]"
"54","12","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-13.0","[ -4.9366627  -3.7915323  -4.902624   -4.4931912 -13.900702 ]"
"54","13","0.01","South","{'obs_sensor': 'Orv4rh4'}","{'robot_0': 'Srv4rh4'}","{'robot_0': 'Srv4rh4', 'target_0': 'Ttv3th0'}","-1.0","-14.0","[ -4.9351697  -3.7928011  -4.9062815  -4.498168  -13.903215 ]"
