"Episode","Step","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values"
"23","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","18","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","19","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","20","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","21","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","23","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","24","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","25","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","26","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","27","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","28","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","29","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","30","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","31","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","32","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","33","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","34","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","35","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","36","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","37","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","38","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","39","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","40","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","41","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","42","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","43","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","44","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","45","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","46","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","47","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","48","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"23","49","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv6rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"24","0","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"24","1","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","0.0",""
"24","2","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z-1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z-1'}","0.0","0.0",""
"24","3","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z-1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z-1'}","0.0","0.0",""
"24","4","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z-1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z-1'}","0.0","0.0",""
"24","5","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z0'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z0'}","0.0","0.0",""
"24","6","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","7","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","8","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","9","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","10","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","11","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","12","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","14","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","16","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","18","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","19","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","20","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","0.0",""
"24","21","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","-1.44","-1.44",""
"24","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","23","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","24","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","25","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","26","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","27","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","28","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","29","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","30","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","31","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","32","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","33","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","34","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","35","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","36","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","37","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","38","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv4rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","39","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","40","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","41","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","42","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","43","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","44","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","45","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","46","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","47","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","48","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv3rh2', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"24","49","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-1.44",""
"25","0","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv5rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"25","1","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv5rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","0.0",""
"25","2","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv5rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"25","3","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv5rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"25","4","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv5rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","-1.0","-1.0",""
"25","5","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","6","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"25","7","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"25","8","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"25","9","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"25","10","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"25","11","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"25","12","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","14","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","16","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","18","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","19","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","20","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","21","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","23","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","24","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","25","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","26","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","27","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","28","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","29","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","30","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","31","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"25","32","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"25","33","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"25","34","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"25","35","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"25","36","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
