iteration,observation,observed state,action,step reward
76,{'obs_sensor':'obad'},{'robot_0':'s21'},4,0
76,{'obs_sensor':'ogood'},{'robot_0':'s21'},6,0
76,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
76,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
76,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
76,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
76,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
76,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
76,{'obs_sensor':'obad'},{'robot_0':'s43'},7,0
76,{'obs_sensor':'obad'},{'robot_0':'s43'},8,0
76,{'obs_sensor':'ogood'},{'robot_0':'s44'},0,0
76,{'obs_sensor':'ogood'},{'robot_0':'s45'},0,0
76,{'obs_sensor':'ogood'},{'robot_0':'s45'},10,0
76,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
76,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
76,{'obs_sensor':'obad'},{'robot_0':'s55'},11,0
76,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
76,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
77,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
77,{'obs_sensor':'ogood'},{'robot_0':'s03'},11,0
77,{'obs_sensor':'ogood'},{'robot_0':'s03'},10,0
77,{'obs_sensor':'obad'},{'robot_0':'s03'},7,0
77,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
77,{'obs_sensor':'obad'},{'robot_0':'s13'},9,0
77,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
77,{'obs_sensor':'ogood'},{'robot_0':'s14'},8,0
77,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
77,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
77,{'obs_sensor':'ogood'},{'robot_0':'s24'},6,0
77,{'obs_sensor':'ogood'},{'robot_0':'s24'},11,0
77,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
77,{'obs_sensor':'ogood'},{'robot_0':'s26'},0,0
77,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
77,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
77,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
77,{'obs_sensor':'ogood'},{'robot_0':'s26'},10,0
77,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
77,{'obs_sensor':'ogood'},{'robot_0':'s46'},1,0
77,{'obs_sensor':'ogood'},{'robot_0':'s56'},1,0
77,{'obs_sensor':'ogood'},{'robot_0':'s55'},2,0
77,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
77,{'obs_sensor':'ogood'},{'robot_0':'s54'},2,0
77,{'obs_sensor':'obad'},{'robot_0':'s54'},4,0
77,{'obs_sensor':'ogood'},{'robot_0':'s54'},6,0
77,{'obs_sensor':'ogood'},{'robot_0':'s44'},3,0
77,{'obs_sensor':'ogood'},{'robot_0':'s43'},2,0
77,{'obs_sensor':'ogood'},{'robot_0':'s42'},2,0
77,{'obs_sensor':'ogood'},{'robot_0':'s41'},2,0
77,{'obs_sensor':'ogood'},{'robot_0':'s41'},2,0
78,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
78,{'obs_sensor':'ogood'},{'robot_0':'s04'},0,0
78,{'obs_sensor':'ogood'},{'robot_0':'s14'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s14'},8,0
78,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
78,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
78,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
78,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
78,{'obs_sensor':'obad'},{'robot_0':'s54'},10,0
78,{'obs_sensor':'obad'},{'robot_0':'s54'},7,0
78,{'obs_sensor':'ogood'},{'robot_0':'s55'},0,0
78,{'obs_sensor':'ogood'},{'robot_0':'s55'},11,0
78,{'obs_sensor':'obad'},{'robot_0':'s55'},4,0
78,{'obs_sensor':'obad'},{'robot_0':'s55'},6,0
78,{'obs_sensor':'ogood'},{'robot_0':'s55'},11,0
78,{'obs_sensor':'ogood'},{'robot_0':'s45'},3,0
78,{'obs_sensor':'ogood'},{'robot_0':'s46'},0,0
78,{'obs_sensor':'ogood'},{'robot_0':'s36'},3,0
78,{'obs_sensor':'ogood'},{'robot_0':'s26'},3,0
78,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
78,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
78,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s46'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s56'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'s66'},1,0
78,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
79,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
79,{'obs_sensor':'obad'},{'robot_0':'s03'},11,0
79,{'obs_sensor':'ogood'},{'robot_0':'s03'},8,0
79,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
79,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
79,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
79,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
79,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
79,{'obs_sensor':'ogood'},{'robot_0':'s34'},9,0
79,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
79,{'obs_sensor':'ogood'},{'robot_0':'s34'},10,0
79,{'obs_sensor':'ogood'},{'robot_0':'s35'},0,0
79,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
79,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
79,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
79,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
79,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
80,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
80,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
80,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
80,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
80,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
80,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
80,{'obs_sensor':'ogood'},{'robot_0':'s10'},2,0
80,{'obs_sensor':'ogood'},{'robot_0':'s20'},1,0
80,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
80,{'obs_sensor':'ogood'},{'robot_0':'s20'},6,0
80,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
80,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
80,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
80,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
80,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
80,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
80,{'obs_sensor':'ogood'},{'robot_0':'s34'},9,0
80,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
80,{'obs_sensor':'obad'},{'robot_0':'s34'},8,0
80,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
80,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
80,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
80,{'obs_sensor':'ogood'},{'robot_0':'s53'},10,0
80,{'obs_sensor':'ogood'},{'robot_0':'s54'},0,0
80,{'obs_sensor':'ogood'},{'robot_0':'s55'},0,0
80,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
80,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
80,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
81,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
81,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
81,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
81,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
81,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
81,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
81,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
81,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
81,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
81,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
81,{'obs_sensor':'ogood'},{'robot_0':'s21'},6,0
81,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
81,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
81,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
81,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
81,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
81,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
81,{'obs_sensor':'ogood'},{'robot_0':'s43'},7,0
81,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
81,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
81,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
81,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
82,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
82,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
82,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
82,{'obs_sensor':'ogood'},{'robot_0':'s14'},8,0
82,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
82,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
82,{'obs_sensor':'obad'},{'robot_0':'s24'},9,0
82,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
82,{'obs_sensor':'ogood'},{'robot_0':'s35'},1,0
82,{'obs_sensor':'obad'},{'robot_0':'s35'},10,0
82,{'obs_sensor':'ogood'},{'robot_0':'s35'},11,0
82,{'obs_sensor':'obad'},{'robot_0':'s35'},4,0
82,{'obs_sensor':'ogood'},{'robot_0':'s35'},6,0
82,{'obs_sensor':'ogood'},{'robot_0':'s36'},0,0
82,{'obs_sensor':'ogood'},{'robot_0':'s26'},3,0
82,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
82,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
82,{'obs_sensor':'obad'},{'robot_0':'s16'},11,0
82,{'obs_sensor':'obad'},{'robot_0':'s16'},9,0
82,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
82,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
82,{'obs_sensor':'ogood'},{'robot_0':'s35'},2,0
82,{'obs_sensor':'ogood'},{'robot_0':'s34'},2,0
82,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
82,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
82,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
82,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
82,{'obs_sensor':'ogood'},{'robot_0':'s41'},1,0
82,{'obs_sensor':'ogood'},{'robot_0':'s51'},1,0
82,{'obs_sensor':'obad'},{'robot_0':'s51'},7,0
82,{'obs_sensor':'obad'},{'robot_0':'s51'},7,0
83,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
83,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
83,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
83,{'obs_sensor':'ogood'},{'robot_0':'s23'},8,0
83,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
83,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
83,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
83,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
83,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
83,{'obs_sensor':'obad'},{'robot_0':'s34'},10,0
83,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
83,{'obs_sensor':'ogood'},{'robot_0':'s44'},7,0
83,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
83,{'obs_sensor':'ogood'},{'robot_0':'s64'},1,0
83,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
83,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
83,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
84,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
84,{'obs_sensor':'obad'},{'robot_0':'s03'},8,0
84,{'obs_sensor':'obad'},{'robot_0':'s03'},11,0
84,{'obs_sensor':'ogood'},{'robot_0':'s03'},9,0
84,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
84,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
84,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
84,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
84,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
84,{'obs_sensor':'obad'},{'robot_0':'s34'},10,0
84,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
84,{'obs_sensor':'ogood'},{'robot_0':'s33'},6,0
84,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
84,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
84,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
84,{'obs_sensor':'ogood'},{'robot_0':'s31'},4,0
84,{'obs_sensor':'ogood'},{'robot_0':'s30'},2,0
84,{'obs_sensor':'ogood'},{'robot_0':'s20'},3,0
84,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
84,{'obs_sensor':'ogood'},{'robot_0':'s30'},1,0
84,{'obs_sensor':'ogood'},{'robot_0':'s40'},1,0
84,{'obs_sensor':'obad'},{'robot_0':'s40'},7,0
84,{'obs_sensor':'ogood'},{'robot_0':'s50'},1,0
84,{'obs_sensor':'ogood'},{'robot_0':'s60'},1,0
84,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
85,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
85,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
85,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
85,{'obs_sensor':'ogood'},{'robot_0':'s23'},8,0
85,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
85,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
85,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
85,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
85,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
85,{'obs_sensor':'obad'},{'robot_0':'s34'},10,0
85,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
85,{'obs_sensor':'obad'},{'robot_0':'s33'},7,0
85,{'obs_sensor':'ogood'},{'robot_0':'s33'},6,0
85,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
85,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
85,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
85,{'obs_sensor':'ogood'},{'robot_0':'s21'},3,0
85,{'obs_sensor':'obad'},{'robot_0':'s21'},4,0
85,{'obs_sensor':'obad'},{'robot_0':'s21'},11,0
85,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
85,{'obs_sensor':'ogood'},{'robot_0':'s41'},1,0
85,{'obs_sensor':'ogood'},{'robot_0':'s51'},1,0
85,{'obs_sensor':'ogood'},{'robot_0':'s61'},1,0
85,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
86,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
86,{'obs_sensor':'obad'},{'robot_0':'s03'},9,0
86,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
86,{'obs_sensor':'ogood'},{'robot_0':'s13'},11,0
86,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
86,{'obs_sensor':'ogood'},{'robot_0':'s15'},0,0
86,{'obs_sensor':'ogood'},{'robot_0':'s16'},0,0
86,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
86,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
86,{'obs_sensor':'ogood'},{'robot_0':'s25'},2,0
86,{'obs_sensor':'ogood'},{'robot_0':'s25'},8,0
86,{'obs_sensor':'ogood'},{'robot_0':'s24'},2,0
86,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
86,{'obs_sensor':'obad'},{'robot_0':'s24'},10,0
86,{'obs_sensor':'ogood'},{'robot_0':'s24'},6,0
86,{'obs_sensor':'ogood'},{'robot_0':'s23'},2,0
86,{'obs_sensor':'ogood'},{'robot_0':'s22'},2,0
86,{'obs_sensor':'ogood'},{'robot_0':'s21'},2,0
86,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
86,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
86,{'obs_sensor':'obad'},{'robot_0':'s31'},4,0
86,{'obs_sensor':'ogood'},{'robot_0':'s41'},1,0
86,{'obs_sensor':'ogood'},{'robot_0':'s51'},1,0
86,{'obs_sensor':'ogood'},{'robot_0':'s61'},1,0
86,{'obs_sensor':'ogood'},{'robot_0':'s61'},7,0
86,{'obs_sensor':'ogood'},{'robot_0':'s62'},0,0
86,{'obs_sensor':'ogood'},{'robot_0':'s63'},0,0
86,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
86,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
87,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
87,{'obs_sensor':'obad'},{'robot_0':'s03'},9,0
87,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
87,{'obs_sensor':'obad'},{'robot_0':'s13'},8,0
87,{'obs_sensor':'ogood'},{'robot_0':'s13'},11,0
87,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
87,{'obs_sensor':'ogood'},{'robot_0':'s15'},0,0
87,{'obs_sensor':'ogood'},{'robot_0':'s16'},0,0
87,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
87,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
87,{'obs_sensor':'obad'},{'robot_0':'s26'},10,0
87,{'obs_sensor':'obad'},{'robot_0':'s26'},4,0
87,{'obs_sensor':'ogood'},{'robot_0':'s25'},2,0
87,{'obs_sensor':'obad'},{'robot_0':'s25'},6,0
87,{'obs_sensor':'ogood'},{'robot_0':'s25'},7,0
87,{'obs_sensor':'ogood'},{'robot_0':'s35'},1,0
87,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
87,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
87,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
87,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
87,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
87,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
87,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
88,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
88,{'obs_sensor':'ogood'},{'robot_0':'s02'},5,0
88,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
88,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
88,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
88,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
88,{'obs_sensor':'ogood'},{'robot_0':'s21'},4,0
88,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
88,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
88,{'obs_sensor':'obad'},{'robot_0':'s20'},6,0
88,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
88,{'obs_sensor':'ogood'},{'robot_0':'s22'},0,0
88,{'obs_sensor':'ogood'},{'robot_0':'s23'},0,0
88,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
88,{'obs_sensor':'obad'},{'robot_0':'s24'},8,0
88,{'obs_sensor':'obad'},{'robot_0':'s24'},9,0
88,{'obs_sensor':'ogood'},{'robot_0':'s24'},11,0
88,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
88,{'obs_sensor':'ogood'},{'robot_0':'s25'},10,0
88,{'obs_sensor':'obad'},{'robot_0':'s25'},7,0
88,{'obs_sensor':'ogood'},{'robot_0':'s26'},0,0
88,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
88,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
88,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
88,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
88,{'obs_sensor':'ogood'},{'robot_0':'s46'},1,0
88,{'obs_sensor':'ogood'},{'robot_0':'s56'},1,0
88,{'obs_sensor':'ogood'},{'robot_0':'s55'},2,0
88,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
88,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
88,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
89,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
89,{'obs_sensor':'ogood'},{'robot_0':'s03'},8,0
89,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
89,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
89,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
89,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
89,{'obs_sensor':'obad'},{'robot_0':'s24'},9,0
89,{'obs_sensor':'obad'},{'robot_0':'s24'},11,0
89,{'obs_sensor':'obad'},{'robot_0':'s24'},6,0
89,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
89,{'obs_sensor':'ogood'},{'robot_0':'s34'},10,0
89,{'obs_sensor':'obad'},{'robot_0':'s34'},7,0
89,{'obs_sensor':'ogood'},{'robot_0':'s35'},0,0
89,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
89,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
89,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
89,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
89,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
90,{'obs_sensor':'ogood'},{'robot_0':'s03'},9,0
90,{'obs_sensor':'obad'},{'robot_0':'s03'},8,0
90,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
90,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
90,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
90,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
90,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
90,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
90,{'obs_sensor':'ogood'},{'robot_0':'s10'},2,0
90,{'obs_sensor':'ogood'},{'robot_0':'s20'},1,0
90,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
90,{'obs_sensor':'ogood'},{'robot_0':'s30'},1,0
90,{'obs_sensor':'ogood'},{'robot_0':'s31'},0,0
90,{'obs_sensor':'ogood'},{'robot_0':'s31'},6,0
90,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
90,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
90,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
90,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
90,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
90,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
90,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
90,{'obs_sensor':'ogood'},{'robot_0':'s54'},10,0
90,{'obs_sensor':'ogood'},{'robot_0':'s55'},0,0
90,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
90,{'obs_sensor':'obad'},{'robot_0':'s55'},7,0
90,{'obs_sensor':'obad'},{'robot_0':'s55'},11,0
90,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
90,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
91,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
91,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
91,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
91,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
91,{'obs_sensor':'obad'},{'robot_0':'s01'},4,0
91,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
91,{'obs_sensor':'obad'},{'robot_0':'s11'},6,0
91,{'obs_sensor':'ogood'},{'robot_0':'s12'},0,0
91,{'obs_sensor':'ogood'},{'robot_0':'s13'},0,0
91,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
91,{'obs_sensor':'ogood'},{'robot_0':'s14'},11,0
91,{'obs_sensor':'ogood'},{'robot_0':'s15'},0,0
91,{'obs_sensor':'ogood'},{'robot_0':'s16'},0,0
91,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
91,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
91,{'obs_sensor':'ogood'},{'robot_0':'s25'},2,0
91,{'obs_sensor':'ogood'},{'robot_0':'s25'},8,0
91,{'obs_sensor':'ogood'},{'robot_0':'s24'},2,0
91,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
91,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
91,{'obs_sensor':'obad'},{'robot_0':'s34'},9,0
91,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
91,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
91,{'obs_sensor':'ogood'},{'robot_0':'s54'},10,0
91,{'obs_sensor':'ogood'},{'robot_0':'s55'},0,0
91,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,-10
91,{'obs_sensor':'obad'},{'robot_0':'s55'},7,0
91,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
91,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
92,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
92,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
92,{'obs_sensor':'ogood'},{'robot_0':'s13'},9,0
92,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
92,{'obs_sensor':'obad'},{'robot_0':'s23'},8,0
92,{'obs_sensor':'obad'},{'robot_0':'s23'},10,0
92,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
92,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
92,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
92,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
92,{'obs_sensor':'ogood'},{'robot_0':'s33'},7,0
92,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
92,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
92,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
92,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
92,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
93,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
93,{'obs_sensor':'ogood'},{'robot_0':'s03'},11,0
93,{'obs_sensor':'ogood'},{'robot_0':'s04'},0,0
93,{'obs_sensor':'obad'},{'robot_0':'s04'},8,0
93,{'obs_sensor':'ogood'},{'robot_0':'s04'},9,0
93,{'obs_sensor':'obad'},{'robot_0':'s04'},6,0
93,{'obs_sensor':'ogood'},{'robot_0':'s04'},7,0
93,{'obs_sensor':'ogood'},{'robot_0':'s05'},0,0
93,{'obs_sensor':'ogood'},{'robot_0':'s06'},0,0
