iteration,observation,observed state,action,step reward
35,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
35,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},2,-1
35,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},1,-1
35,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},3,-1
35,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},3,-1
35,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},3,-1
35,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},3,-1
35,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
35,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
35,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
35,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
35,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},0,-1
35,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},3,-1
35,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},1,-1
35,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},2,-1
35,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},2,-1
35,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},2,-1
35,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},0,-1
35,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},0,-1
36,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},2,-1
36,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},1,-1
36,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},0,-1
36,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
36,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
36,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
36,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
36,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
36,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
36,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
36,{'obs_sensor':'yes'},{'robot_0':'Srv0rh7'},2,-1
36,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},4,10
37,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},2,-1
37,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},0,-1
37,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},0,-1
37,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},3,-1
37,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
37,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
37,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
37,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
37,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
37,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
37,{'obs_sensor':'yes'},{'robot_0':'Srv4rh3'},1,-1
37,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},4,10
38,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},2,-1
38,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
38,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
38,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},3,-1
38,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},3,-1
38,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},0,-1
38,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},0,-1
38,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
38,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
38,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
38,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
38,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},1,-1
38,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},1,-1
38,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
38,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
38,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},3,-1
38,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},3,-1
38,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
38,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
38,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
38,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
38,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
38,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},2,-1
38,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
38,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
38,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},2,-1
38,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},1,-1
38,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},2,-1
38,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},2,-1
38,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
38,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
39,{'obs_sensor':'yes'},{'robot_0':'Srv4rh3'},3,-1
39,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},4,10
40,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},3,-1
40,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},3,-1
40,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},1,-1
40,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},2,-1
40,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},2,-1
40,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},2,-1
40,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},2,-1
40,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},2,-1
40,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},0,-1
40,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
40,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
40,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
40,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
40,{'obs_sensor':'yes'},{'robot_0':'Srv0rh7'},2,-1
40,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},4,10
41,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
41,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
41,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
41,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
41,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
41,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},2,-1
41,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
41,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
41,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
41,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
41,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
41,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
41,{'obs_sensor':'yes'},{'robot_0':'Srv0rh7'},2,-1
41,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},4,10
42,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},3,-1
42,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
42,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},0,-1
42,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},2,-1
42,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
42,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
42,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
42,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
42,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},1,-1
42,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},2,-1
42,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
42,{'obs_sensor':'yes'},{'robot_0':'Srv3rh9'},0,-1
42,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},4,10
43,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},2,-1
43,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},0,-1
43,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
43,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
43,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
43,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
43,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
43,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
43,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},2,-1
43,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
43,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
43,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
43,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
43,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
43,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
43,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
43,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
43,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
43,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
43,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
43,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
43,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
43,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},3,-1
43,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
43,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
43,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},3,-1
43,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},3,-1
43,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
43,{'obs_sensor':'yes'},{'robot_0':'Srv4rh0'},3,-1
43,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},4,10
44,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},2,-1
44,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},0,-1
44,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
44,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},2,-1
44,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
44,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
44,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},0,-1
44,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},2,-1
44,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
44,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
44,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
44,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
44,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
44,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
44,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},1,-1
44,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},2,-1
44,{'obs_sensor':'yes'},{'robot_0':'Srv4rh9'},2,-1
44,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},4,10
45,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},2,-1
45,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},3,-1
45,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},3,-1
45,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
45,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},0,-1
45,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},2,-1
45,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
45,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
45,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
45,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
45,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
45,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},2,-1
45,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},1,-1
45,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},3,-1
45,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},3,-1
45,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},3,-1
45,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},3,-1
45,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
45,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
45,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
45,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
45,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},0,-1
45,{'obs_sensor':'yes'},{'robot_0':'Srv3rh0'},3,-1
45,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},4,10
46,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},3,-1
46,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},1,-1
46,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
46,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
46,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
46,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
46,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
46,{'obs_sensor':'yes'},{'robot_0':'Srv3rh0'},0,-1
46,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},4,10
47,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},2,-1
47,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},1,-1
47,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},2,-1
47,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},2,-1
47,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},0,-1
47,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},2,-1
47,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},2,-1
47,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},0,-1
47,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
47,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
47,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
47,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
47,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
47,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
47,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
47,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
47,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
47,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
47,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
47,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
47,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
47,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},3,-1
47,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
47,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
47,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},1,-1
47,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
47,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
47,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
47,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},0,-1
47,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
47,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},2,-1
48,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},3,-1
48,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
48,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},0,-1
48,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},2,-1
48,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
48,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
48,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
48,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
48,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
48,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
48,{'obs_sensor':'yes'},{'robot_0':'Srv4rh9'},2,-1
48,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},4,10
49,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},2,-1
49,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},1,-1
49,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},2,-1
49,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},2,-1
49,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},2,-1
49,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},2,-1
49,{'obs_sensor':'yes'},{'robot_0':'Srv4rh9'},2,-1
49,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},4,10
50,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},3,-1
50,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
50,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},3,-1
50,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},0,-1
50,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},2,-1
50,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
50,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
50,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
50,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
50,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
50,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},2,-1
50,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},1,-1
50,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},3,-1
50,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},3,-1
50,{'obs_sensor':'Orv4rh6'},{'robot_0':'Srv4rh6'},3,-1
50,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},3,-1
50,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
50,{'obs_sensor':'Orv4rh3'},{'robot_0':'Srv4rh3'},3,-1
50,{'obs_sensor':'Orv4rh2'},{'robot_0':'Srv4rh2'},3,-1
50,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},3,-1
50,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},0,-1
50,{'obs_sensor':'yes'},{'robot_0':'Srv3rh0'},3,-1
50,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},4,10
51,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},2,-1
51,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
51,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},2,-1
51,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},1,-1
51,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},1,-1
51,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},1,-1
51,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
51,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},1,-1
51,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},2,-1
51,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},0,-1
51,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},3,-1
51,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
51,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
51,{'obs_sensor':'Orv3rh5'},{'robot_0':'Srv3rh5'},3,-1
51,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},3,-1
51,{'obs_sensor':'Orv3rh3'},{'robot_0':'Srv3rh3'},3,-1
51,{'obs_sensor':'Orv3rh2'},{'robot_0':'Srv3rh2'},3,-1
51,{'obs_sensor':'Orv3rh1'},{'robot_0':'Srv3rh1'},3,-1
51,{'obs_sensor':'Orv4rh1'},{'robot_0':'Srv4rh1'},1,-1
51,{'obs_sensor':'Orv4rh0'},{'robot_0':'Srv4rh0'},3,-1
51,{'obs_sensor':'yes'},{'robot_0':'Srv3rh0'},0,-1
51,{'obs_sensor':'Orv3rh0'},{'robot_0':'Srv3rh0'},4,10
52,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
52,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},0,-1
52,{'obs_sensor':'Orv2rh5'},{'robot_0':'Srv2rh5'},3,-1
52,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},0,-1
52,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},0,-1
52,{'obs_sensor':'yes'},{'robot_0':'Srv0rh6'},2,-1
52,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},4,10
53,{'obs_sensor':'Orv4rh5'},{'robot_0':'Srv4rh5'},1,-1
53,{'obs_sensor':'Orv4rh4'},{'robot_0':'Srv4rh4'},3,-1
53,{'obs_sensor':'yes'},{'robot_0':'Srv3rh4'},0,-1
53,{'obs_sensor':'Orv3rh4'},{'robot_0':'Srv3rh4'},4,10
54,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
54,{'obs_sensor':'Orv3rh8'},{'robot_0':'Srv3rh8'},2,-1
54,{'obs_sensor':'Orv3rh9'},{'robot_0':'Srv3rh9'},2,-1
54,{'obs_sensor':'Orv4rh9'},{'robot_0':'Srv4rh9'},1,-1
54,{'obs_sensor':'Orv4rh8'},{'robot_0':'Srv4rh8'},3,-1
54,{'obs_sensor':'Orv4rh7'},{'robot_0':'Srv4rh7'},3,-1
54,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},0,-1
54,{'obs_sensor':'Orv3rh6'},{'robot_0':'Srv3rh6'},3,-1
54,{'obs_sensor':'Orv2rh6'},{'robot_0':'Srv2rh6'},0,-1
54,{'obs_sensor':'Orv1rh6'},{'robot_0':'Srv1rh6'},0,-1
54,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},0,-1
54,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
54,{'obs_sensor':'yes'},{'robot_0':'Srv1rh5'},1,-1
54,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},4,10
55,{'obs_sensor':'Orv3rh7'},{'robot_0':'Srv3rh7'},3,-1
55,{'obs_sensor':'Orv2rh7'},{'robot_0':'Srv2rh7'},0,-1
55,{'obs_sensor':'Orv1rh7'},{'robot_0':'Srv1rh7'},0,-1
55,{'obs_sensor':'Orv0rh7'},{'robot_0':'Srv0rh7'},0,-1
55,{'obs_sensor':'Orv0rh6'},{'robot_0':'Srv0rh6'},3,-1
55,{'obs_sensor':'Orv0rh5'},{'robot_0':'Srv0rh5'},3,-1
55,{'obs_sensor':'Orv1rh5'},{'robot_0':'Srv1rh5'},1,-1
